Sentence;Word;Tag
751;V.D.;
751;Sy,;
751;D.;
752;Murdiyarso,;
752;and;
752;M.;
753;Skutsch.;
754;2013.;
755;Linking;
755;community-based;
755;and;
755;national;
755;REDD+;
755;monitoring:;
755;A;
755;review;
755;of;
755;the;
755;potential.;
756;Carbon;
756;Management,;
756;4:;
756;1,;
756;"91-104

Sukartik,";
756;Dewi;
756;dan;
756;Nurdin.;
757;2017.;
758;Perilaku;
758;Komunikasi;
758;Masyarakat;
758;dalam;
758;Pencegahan;
758;Kebakaran;
758;Hutan;
758;dan;
758;Lahan;
758;pada;
758;Desa;
758;Bebas;
758;Api;
758;(Fire;
758;Free;
758;Village);
758;di;
758;Kabupaten;B=geo
758;Pelalawan;I-geo
758;Provinsi;B-geo
758;Riau.;I-geo
759;Jurnal;
759;Risalah,;
759;Vol.;
760;28,;
760;No.2:;
760;"115-124

Tuler,";
760;Seth;
760;and;
760;Webler,;
760;Thomas.;
761;2010.;
762;Voices;
762;from;
762;the;
762;Forest:;
762;What;
762;Participats;
762;Expect;
762;of;
762;a;
762;Public;
762;Participation;
762;Process.;
763;Society;
763;&;
763;Natural;
763;Resources:;
763;An;
763;International;
763;Journal,;
763;12:5,;
763;"437-453

Zainuddin,";
763;Rosyani;
763;dan;
763;Bambang;
763;Haryadi.;
764;2019.;
765;Partisipasi;
765;Masyarakat;
765;dalam;
765;Pencegahan;
765;dan;
765;Pengendalian;
765;Kebakaran;
765;Lahan;
765;Gambut;
765;di;
765;Hutan;
765;Lindung;
765;Gambut;
765;(HLG);
765;Londerang;
765;Provinsi;
765;Jambi.;
766;Jurnal;
766;Pembangunan;
766;Berkelanjutan,;
766;Vol.;
767;1,;
767;No.;
767;"1

[1]";
767;Lihat;
767;"https://www.portonews.com/2020/laporan-utama/klhk-menang-gugatan-karhutla-di-jambi/

[2]";
767;Lihat;
767;"https://www.validnews.id/Polisi-Tangani-64-Kasus-Karhutla-Pada-Semester-I-2020-PZh

[3]";
767;Lihat;
767;"http://www.remotivi.or.id/di-balik-layar/531/dulu-parang-sekarang-ponsel

***

Penulis,";
767;Harry;
767;Surjadi,;
767;adalah;
767;jurnalis;
767;senior;
767;Indonesia;
767;dengan;
767;pengalaman;
767;lebih;
767;dari;
767;25;
767;tahun;
767;dan;
767;spesialisasi;
767;dalam;
767;pelaporan;
767;"lingkungan;";
767;dan;
767;Gamma;
767;Galudra,;
767;Direktur;
767;RECOFTC;
767;Indonesia.;
768;"Advertisement

Jakarta,";
768;Beritasatu.com;
768;-;
768;Kementerian;B-org
768;Lingkungan;I-org
768;Hidup;I-org
768;dan;I-org
768;Kehutanan;I-org
768;(KLHK);I-org
768;menyebutkan,;
768;adanya;
768;tren;
768;penurunan;
768;terjadinya;
768;kasus;
768;kebakaran;
768;hutan;
768;dan;
768;lahan;
768;(karhutla);
768;di;
768;kawasan;B-geo
768;konservasi;I-geo
768;Indonesia;I-geo
768;sejak;
768;tahun;B-tim
768;2019;I-tim
768;hingga;
768;tahun;B-tim
768;2021.;I-tim
769;"
“Terkait";
769;dengan;
769;kebakaran;
769;hutan;
769;di;
769;kawasan;
769;konservasi,;
769;kami;
769;coba;
769;analisa;
769;dari;
769;2019;
769;sampai;
769;2021.;
770;Ternyata;
770;khusus;
770;kawasan;
770;konservasi;
770;ini;
770;untuk;
770;tahun;B-tim
770;2019;I-tim
770;itu;
770;51%;B-qty
770;lebih;I-qty
770;banyak;I-qty
770;di;
770;lahan-lahan;
770;garapan;
770;pertanian;
770;di;
770;area;
770;terbuka;
770;tadi,”;
770;kata;
770;Kepala;
770;Subdit;
770;Pengendalian;
770;Pengelolaan;
770;Kawasan;
770;Konservasi;
770;Direktorat;
770;Jenderal;
770;KSDAE;
770;KLHK;
770;Hendra;B-per
770;Wijaya;I-per
770;dalam;
770;webinar;
770;Sinergitas;
770;Upaya;
770;Pengendalian;
770;Karhutla;
770;dalam;
770;Rangka;
770;Mendukung;
770;Implementasi;
770;NDC;
770;Indonesia,;B-geo
770;di;
770;Jakarta,;B-geo
770;Senin;
770;"(11/10/2021)

Hendra";
770;menjelaskan,;
770;bila;
770;melihat;
770;persentase;
770;pada;
770;areal;
770;pertanian;
770;lahan;
770;kering,;
770;dapat;
770;terlihat;
770;bahwa;
770;ada;
770;aktivitas;
770;manusia;
770;yang;
770;tinggi;
770;seperti;
770;pembersihan;
770;lahan,;
770;telah;
770;memicu;
770;terjadinya;
770;kebakaran;
770;hutan.;
771;"
Selain";
771;kawasan;
771;pertanian;
771;lahan;
771;kering,;
771;pada;
771;tahun;B-tim
771;2019;I-tim
771;sebesar;B-qty
771;15%;I-qty
771;kebakaran;
771;juga;
771;terjadi;
771;di;
771;semak;
771;belukar;
771;rawa;
771;dan;
771;12%;B-qty
771;terjadi;
771;di;
771;savana;
771;yang;
771;ada;
771;di;
771;area;
771;konservasi.;
772;"
BACA";
772;"JUGA

Siti";
772;Nurbaya:;
772;Masyarakat;
772;Berkesadaran;
772;Hukum;
772;Bagian;
772;Solusi;
772;Permanen;
772;Kendalikan;
772;"Karhutla

Ia";
772;mengatakan,;
772;memasuki;
772;tahun;B-tim
772;2020,;I-tim
772;proporsi;
772;areal;
772;bekas;
772;kebakaran;
772;(burnt;
772;area);
772;mengalami;
772;perbedaan;
772;di;
772;mana;
772;sebesar;B-qty
772;48%;I-qty
772;terjadi;
772;di;
772;kebun;
772;campur,;
772;26%;B-qty
772;terjadi;
772;di;
772;lahan;
772;terbuka;
772;sementara;
772;10%;B-qty
772;terjadi;
772;di;
772;rawa.;
773;"
Hendra";B-per
773;menuturkan,;
773;pemicu;
773;terjadinya;
773;kebakaran;
773;di;
773;kebun;
773;campur;
773;adalah;
773;tingginya;
773;aktivitas;
773;manusia;
773;pada;
773;saat;
773;berkebun.;
774;"
Tren";
774;pada;
774;kebakaran;
774;di;
774;kawasan;B-geo
774;konservasi,;I-geo
774;kata;
774;dia,;
774;kembali;
774;berubah;
774;pada;
774;tahun;B-tim
774;2021.;I-tim
775;Pada;
775;saat;
775;ini;
775;areal;
775;kebun;
775;campur;
775;dan;
775;lahan;
775;terbuka;
775;tidak;
775;lagi;
775;menjadi;
775;areal;
775;dengan;
775;kebakaran;
775;hutan;
775;dan;
775;lahan;
775;terbesar;
775;seperti;
775;2020.;B-tim
776;"
Menurut";
776;data;
776;yang;
776;KLHK;B-org
776;miliki,;
776;kebakaran;
776;di;
776;tahun;B-tim
776;2021;I-tim
776;justru;
776;paling;
776;banyak;
776;terjadi;
776;di;
776;savana;
776;dan;
776;semak;
776;belukar;
776;dengan;
776;persentase;
776;masing-masing;
776;sebesar;B-qty
776;27%.;I-qty
777;Dilanjutkan;
777;dengan;
777;lahan;
777;pertanian;
777;kering;
777;sebesar;B-qty
777;19%.;I-qty
778;"
“Kita";
778;lihat;
778;untuk;
778;2021,;B-tim
778;kebetulan;
778;kami;
778;juga;
778;dari;
778;tim;
778;monitoring;
778;hotspot,;
778;ternyata;
778;dari;
778;2021;B-tim
778;sampai;
778;kemarin,;
778;tren;
778;kebakarannya;
778;lebih;
778;banyak;
778;di;
778;daerah;
778;savana;
778;dan;
778;semak;
778;belukar.;
779;Memang;
779;kami;
779;memantau;
779;juga;
779;di;
779;hotspot.;
780;Biasanya;
780;satu;
780;hari;
780;besok;
780;sudah;
780;hilang,”;
780;kata;
780;dia.;
781;"
BACA";
781;"JUGA

KLHK";
781;Siapkan;
781;Tiga;
781;Strategi;
781;untuk;
781;Solusi;
781;Permanen;
781;Kendalikan;
781;"Karhutla

Kebakaran";
781;itu,;
781;disebabkan;
781;oleh;
781;adanya;
781;material;
781;seperti;
781;rumput;
781;yang;
781;menyebabkan;
781;mudah;
781;menimbulkan;
781;kebakaran,;
781;hujan;
781;yang;
781;tidak;
781;turun;
781;dalam;
781;waktu;
781;yang;
781;cukup;
781;lama;
781;dan;
781;tutupan;
781;lahan;
781;berupa;
781;savana;
781;dan;
781;semak;
781;belukar.;
782;"
Wilayah";
782;yang;
782;tertutup;
782;tersebutlah;
782;yang;
782;membuat;
782;kejadian;
782;kebakaran;
782;menjadi;
782;cukup;
782;tinggi;
782;dan;
782;berulang.;
783;Hendra;B-per
783;memberikan;
783;contoh;
783;seperti;
783;yang;
783;pernah;
783;terjadi;
783;di;
783;Taman;B-geo
783;Nasional;I-geo
783;Tambora,;I-geo
783;Taman;B-geo
783;Nasional;I-geo
783;Baluran,;I-geo
783;Taman;B-geo
783;Nasional;I-geo
783;Way;I-geo
783;Kambas;I-geo
783;dan;
783;Taman;B-geo
783;Nasional;I-geo
783;Rinjani.;I-geo
784;"
Lebih";
784;lanjut;
784;dia;
784;menegaskan,;
784;kebakaran-kebakaran;
784;itu;
784;terjadi;
784;akibat;
784;faktor;
784;manusia;
784;terutama;
784;terkait;
784;dengan;
784;pemebrsihan;
784;lahan;
784;dan;
784;motif;
784;perburuan.;
785;"
Meskipun";
785;KLHK;B-org
785;terus;
785;memperhatikan;
785;dan;
785;mengawasi;
785;kondisi;
785;daratan;
785;mulai;
785;dari;
785;lahan;
785;datar;
785;hingga;
785;lahan;
785;dengan;
785;topografi;
785;yang;
785;sulit;
785;seperti;
785;daerah;
785;gambut,;
785;Hendra;B-per
785;berharap;
785;seluruh;
785;lapisan;
785;masyarakat;
785;dapat;
785;bekerja;
785;sama;
785;dan;
785;selalu;
785;bertanggung;
785;jawab;
785;dengan;
785;aktivitas;
785;yang;
785;dilakukan;
785;di;
785;kawasan;
785;alam;
785;Tanah;
785;Air;
785;agar;
785;tidak;
785;terjadi;
785;kebakaran;
785;hutan;
785;maupun;
785;lahan.;
786;"
“Keterlibatan";
786;semua;
786;pihak;
786;termasuk;
786;ada;
786;mitra-mitra;
786;LSM;B-org
786;perlu;
786;ditingkatkan;
786;dalam;
786;upaya-upaya;
786;pengendalian;
786;kebakaran,”;
786;ucap;
786;dia.;
787;"
Saksikan";
787;live;
787;streaming;
787;program-program;
787;BeritaSatu;
787;TV;
787;di;
787;"sini

Sumber:";
787;ANTARA;
788;Presiden;B-per
788;Joko;I-per
788;Widodo;I-per
788;mengatakan;
788;kebakaran;
788;hutan;
788;dan;
788;lahan;
788;(karhutla);
788;yang;
788;terjadi;
788;setiap;
788;tahun;
788;adalah;
788;akibat;
788;dari;
788;perbuatan;
788;manusia.;
789;Agar;
789;hal;
789;ini;
789;tidak;
789;terulang;
789;kembali,;
789;Jokowi;B-per
789;ingin;
789;penegakan;
789;hukum;
789;tegas.;
790;"
“Kita";
790;tahu;
790;99;B-qty
790;persen;I-qty
790;kebakaran;
790;hutan;
790;karena;
790;ulah;
790;manusia;
790;baik;
790;karena;
790;disengaja;
790;atau;
790;kelalaian.;
791;Oleh;
791;karena;
791;itu;
791;penegakan;
791;hukum;
791;harus;
791;tegas;
791;dan;
791;tanpa;
791;kompromi;
791;untuk;
791;menyelesaikan;
791;masalah;
791;ini,”;
791;ujarnya;
791;dalam;
791;Rapat;
791;Terbatas;
791;di;
791;Istana;B-geo
791;Merdeka,;I-geo
791;Jakarta,;I-geo
791;Selasa;B-tim
791;(23/6).;I-tim
792;"
Jokowi";B-per
792;mengatakan,;
792;meskipun;
792;perhatian;
792;pemerintah;
792;terfokus;
792;pada;
792;penanganan;
792;Covid-19,;
792;masalah;
792;karhutla;
792;ini;
792;tidak;
792;kalah;
792;penting;
792;untuk;
792;diselesaikan,;
792;apalagi;
792;menjelang;
792;musim;
792;kemarau;
792;ini.;
793;Mantan;
793;walikota;
793;Solo;
793;ini;
793;mengingatkan;
793;pentingnya;
793;manajemen;
793;lapangan;
793;dalam;
793;penanganan;
793;karhutla;
793;ini.;
794;Semuanya;
794;kata;
794;Jokowi,;B-per
794;haruslah;
794;terkoordinasi;
794;dan;
794;terkonsolidasi.;
795;"
Selain";
795;itu,;
795;ia;
795;juga;
795;memerintahkan;
795;jajarannya;
795;untuk;
795;memanfaatkan;
795;teknologi;
795;untuk;
795;meningkatkan;
795;pengawasan.;
796;"
“Manfaatkan";
796;teknologi;
796;untuk;
796;peningkatan;
796;monitoring;
796;dan;
796;pengawasan;
796;dengan;
796;sistem;
796;dashboard.;
797;Saya;
797;lihat;
797;Polda;B-org
797;Riau.;I-org
798;Saya;
798;kira;
798;sangat;
798;bagus;
798;memberikan;
798;sebuah;
798;contoh;
798;dan;
798;saya;
798;melihat;
798;langsung;
798;dashboard;
798;itu;
798;bisa;
798;menggambarkan;
798;situasi;
798;di;
798;lapangan;
798;secara;
798;rinci;
798;dan;
798;detail.;
799;Saya;
799;kira;
799;kalau;
799;seluruh;
799;wilayah;
799;yang;
799;rawan;
799;kebakaran;
799;ini;
799;bisa;
799;dibuat;
799;seperti;
799;itu;
799;saya;
799;kira;
799;pengawasan;
799;akan;
799;lebih;
799;mudah,”;
799;jelasnya.;
800;"
Selain";
800;teknologi,;
800;menurutnya;
800;pengawasan;
800;harus;
800;melibatkan;
800;semua;
800;tingkatan.;
801;Kepala;
801;desa,;
801;babinsa,;B-org
801;dan;
801;bhabinkamtibnas,;B-org
801;menurutnya,;
801;juga;
801;bisa;
801;efektif;
801;mengatasi;
801;kebakaran;
801;berskala;
801;kecil.;
802;"
Mahfud:";
802;Peristiwa;
802;Karhutla;
802;Jauh;
802;"Berkurang

Menko";
802;Polhukam;
802;Mahfud;B-per
802;MD;I-per
802;mengakui;
802;karhutla;
802;memang;
802;terjadi;
802;setiap;
802;tahunnya,;
802;mengingat;
802;luasnya;
802;lahan;
802;hutan.;
803;Meski;
803;begitu,;
803;Mahfud;B-per
803;mengklaim;
803;bahwa;
803;karhutla;
803;sudah;
803;jauh;
803;berkurang;
803;selama;
803;beberapa;
803;tahun;
803;terakhir;
803;ini.;
804;"
“Beberapa";
804;tahun;
804;terakhir,;
804;alhamdulillah;
804;kita;
804;berhasil;
804;meminimalisir;
804;kebakaran;
804;hutan;
804;sehingga;
804;bencana-bencana;
804;yang;
804;agak;
804;besar;
804;dan;
804;membikin;
804;geger;
804;itu;
804;sudah;
804;dapat;
804;dikatakan;
804;tidak;
804;lagi;
804;terjadi.;
805;Protes-protes;
805;dari;
805;aktivis;
805;lingkungan;
805;hidup;
805;maupun;
805;dari;
805;negara-negara;
805;lain;
805;dalam;
805;4-5;
805;tahun;
805;terakhir;
805;ini;
805;sudah;
805;tidak;
805;begitu;
805;gencar;
805;karena;
805;kita;
805;telah;
805;menyiapkan;
805;semua;
805;langkah.;
806;Baik;
806;untuk;
806;memitigasi,;
806;mencegah,;
806;menyelesaikan;
806;dan;
806;melakukan;
806;tindak;
806;lanjut,”;
806;jelas;
806;Mahfud.;B-per
807;"
Mahfud";B-per
807;mengakui,;
807;pada;
807;tahun;B-tim
807;2020;I-tim
807;menghadapi;
807;lebih;
807;banyak;
807;kesulitan;
807;dalam;
807;menyelesaikan;
807;permasalahan;
807;karhutla;
807;akibat;
807;adanya;
807;pandemi.;
808;Namun,;
808;ia;
808;memastikan;
808;usaha;
808;itu;
808;masih;
808;terus;
808;berlangsung.;
809;"
Kementerian";B-org
809;LHK;I-org
809;Siapkan;
809;Hujan;
809;Buatan;
809;di;
809;Area;
809;"Hotspot

Menteri";
809;Lingkungan;
809;Hidup;
809;dan;
809;Kehutanan,;
809;Siti;B-per
809;Nurbaya;I-per
809;Bakar,;
809;mengatakan;
809;karhutla;
809;setiap;
809;tahun;
809;mencapai;
809;puncaknya;
809;pada;
809;Agustus;B-tim
809;dan;
809;September.;B-tim
810;Khusus;
810;wilayah;
810;Sumatera;B-geo
810;ada;
810;dua;
810;fase.;
811;Fase;
811;pertama;
811;dimulai;
811;pada;
811;Maret;B-tim
811;dan;
811;April,;B-tim
811;sementara;
811;fase;
811;kedua;
811;pada;
811;Agustus;B-tim
811;dan;
811;September;B-tim
811;untuk;
811;mengatasi;
811;hal;
811;tersebut,;
811;pihaknya;
811;melakukan;
811;modifikasi;
811;cuaca.;
812;"
“Apa";
812;yang;
812;bisa;
812;kita;
812;lakukan;
812;dengan;
812;kondisi;
812;yang;
812;seperti;
812;ini;
812;maka;
812;kita;
812;bisa;
812;melakukan;
812;rekayasa;
812;hari;
812;hujan.;
813;Jadi;
813;kita;
813;bisa;
813;dengan;
813;teknologi;
813;modifikasi;
813;cuaca;
813;atas;
813;analisis;
813;BMKG;B-org
813;dan;
813;dilaksanakan;
813;oleh;
813;BPPT;B-org
813;didukung;
813;oleh;
813;pesawatnya;
813;TNI;B-org
813;AU;I-org
813;karena;
813;belum;
813;punya;
813;pesawat;
813;sendiri.;
814;Itu;
814;bisa;
814;dilakukan;
814;dan;
814;kita;
814;sudah;
814;melewati;
814;fase;
814;krisis;
814;pertama;
814;di;
814;Riau,”;B-geo
814;ungkap;
814;Siti.;B-per
815;"
Menurutnya,";
815;lewatnya;
815;fase;
815;krisis;
815;pertama;
815;di;
815;Riau;B-geo
815;sangat;
815;penting;
815;karena;
815;berbarengan;
815;dengan;
815;peristiwa;
815;Covid-19;
815;dan;
815;hari;
815;raya;
815;Idul;
815;Fitri.;
816;Dengan;
816;hujan;
816;buatan;
816;tersebut,;
816;pemerintah;
816;berhasil;
816;memadamkan;
816;api;
816;sehingga;
816;kabut;
816;asap;
816;pun;
816;tidak;
816;terjadi.;
817;"
Doni";B-per
817;Monardo:;I-per
817;Karhutla;
817;Bisa;
817;Memperparah;
817;Penanganan;
817;"Covid-19

Ketua";
817;Gugus;
817;Tugas;
817;Percepatan;
817;dan;
817;Penanganan;
817;Covid-19;
817;Doni;B-per
817;Monardo;I-per
817;mengatakan;
817;pentingnya;
817;langkah;
817;mitigasi;
817;dalam;
817;upaya;
817;penanganan;
817;karhutla;
817;ini.;
818;Apalagi;
818;pada;
818;masa;
818;pandemi;
818;seperti;
818;ini,;
818;karhutla;
818;dapat;
818;memperburuk;
818;kesehatan;
818;masyarakat.;
819;Pemerintah,;
819;kata;
819;Doni;B-per
819;tidak;
819;bisa;
819;bekerja;
819;sendiri;
819;guna;
819;menangani;
819;persoalan;
819;ini,;
819;dan;
819;sangat;
819;membutuhkan;
819;peran;
819;serta;
819;masyarakat,;
819;terutama;
819;untuk;
819;kawasan;
819;lahan;
819;gambut.;
820;"
“Kenapa";
820;ini;
820;penting?;
821;Karena;
821;hampir;
821;pasti;
821;lahan;
821;gambut;
821;yang;
821;terbakar;
821;akan;
821;timbulkan;
821;asap;
821;yang;
821;sangat;
821;pekat.;
822;Asap;
822;yang;
822;pekat;
822;inilah;
822;bisa;
822;menimbulkan;
822;ancaman;
822;kesehatan;
822;bagi;
822;masyarakat,;
822;terutama;
822;mereka;
822;yang;
822;miliki;
822;asma;
822;atau;
822;ISPA.;
823;Dampaknya;
823;adalah;
823;berbahaya;
823;bagi;
823;mereka;
823;yang;
823;menderita;
823;penyakit;
823;asma;
823;ini;
823;apabila;
823;terpapar;
823;Covid-19,”;
823;ujar;
823;Doni.;B-per
824;[gi/ab];
825;Tindak;
825;Pidana;
825;Pembakaran;
825;Hutan;
825;dan;
825;Lahan;
825;Oleh;
825;Korporasi;
825;Untuk;
825;Membuka;
825;Usaha;
825;"Perkebunan

Diana";
825;"Yusyanti

Abstract

Pembakaran";
825;hutan;
825;dan;
825;lahan;
825;dalam;
825;rangka;
825;pembukaan;
825;perkebunan;
825;apabila;
825;sampai;
825;terjadi;
825;kebakaran;
825;hutan;
825;yang;
825;meluas;
825;dapat;
825;menyebabkan;
825;kerusakan;
825;lingkungan;
825;mengakibatkan;
825;terganggunya:;
825;kesehatan;
825;masyarakat,;
825;aktifitas;
825;pendidikan,;
825;aktifitas;
825;perekonomian;
825;dan;
825;transportasi;
825;darat;
825;maupun;
825;udara.,;
825;sehingga;
825;sulit;
825;mendapatkan;
825;hidup;
825;sejahtera;
825;lahir;
825;dan;
825;batin.;
826;Bertempat;
826;tinggal,;
826;dan;
826;mendapatkan;
826;lingkungan;
826;hidup;
826;yang;
826;baik;
826;dan;
826;sehat;
826;adalah;
826;hak;
826;masyarakat;
826;seperti;
826;yang;
826;disebutkan;
826;dalam;
826;pasal;
826;28;
826;h;
826;ayat;
826;(1);
826;Undang-Undang;
826;Dasar;
826;RI;
826;1945.;
827;Selain;
827;itu;
827;terkait;
827;pelaku;
827;tindak;
827;pidana;
827;pembakaran;
827;hutan;
827;yang;
827;diatur;
827;dalam:;
827;Undang-Undang;
827;Nomor;
827;41;
827;Tahun;
827;1999;
827;jo;
827;Undang-Undang;
827;Nomor;
827;19;
827;Tahun;
827;2004;
827;tentang;
827;Kehutanan,;
827;Undang-Undang;
827;Nomor;
827;32;
827;Tahun;
827;2009;
827;tentang;
827;Perlindungan;
827;dan;
827;Pengelolaan;
827;Lingkungan;
827;Hidup,;
827;Undang-undang;
827;Nomor.;
828;39;
828;Tahun;
828;2014;
828;tentang;
828;Perkebunan,;
828;Kitab;
828;Undang-Undang;
828;Hukum;
828;Pidana;
828;serta;
828;Peraturan;
828;Mahkamah;
828;Agung;
828;Nomor;
828;13;
828;tahun;
828;2016,;
828;ternyata;
828;belum;
828;mampu;
828;menjadikan;
828;efek;
828;jera;
828;bagi;
828;pelaku;
828;tindak;
828;pidana;
828;korporasi;
828;untuk;
828;melakukan;
828;pembakaran;
828;hutan;
828;dan;
828;lahan.;
829;Metode;
829;yang;
829;digunakan;
829;dalam;
829;penelitian;
829;ini;
829;adalah;
829;yuridis;
829;normatif,;
829;bersifat;
829;deskriptif;
829;analitis,dengan;
829;menggunakan;
829;pendekatan;
829;Peraturan;
829;Perundang-Undangan.;
830;Pelaku;
830;tindak;
830;korporasi;
830;yang;
830;berulangkali;
830;melakukan;
830;pembakaran;
830;hutan;
830;sebaiknya;
830;penyelesaian;
830;hukum;
830;dilakukan;
830;melalui;
830;pendekatan;
830;hukum;
830;pidana,;
830;hukum;
830;perdata;
830;berupa;
830;ganti;
830;rugi;
830;dan;
830;hukum;
830;administrasi;
830;berupa;
830;pencabutan;
830;ijin;
830;pengelolaan;
830;ijin;
830;"usaha



Keywords

pembakaran";
830;"hutan;";
830;pertanggungjawaban;
830;"korporasi



Full";
830;Text:;
830;"PDF

References

AgustinusPohan,";
830;“Unsur;
830;Kesalahan;
830;dalam;
830;Pertanggungjawaban;
830;Pidana;
830;Korporasi”,Makalah,disampaikan;
830;pada;
830;Public;
830;Seminar;
830;on;
830;Corporate;
830;Criminal;
830;Liabilities;
830;di;
830;Jakarta;B-geo
830;tanggal;B-tim
830;21;I-tim
830;Februari;I-tim
830;2017.;I-tim
831;Alvi;B-per
831;Syahrin,;I-per
831;Asas-Asas;
831;Dan;
831;Penegakan;
831;Hukum;
831;Lingkungan;
831;Kepidanaan,;
831;Pustaka;
831;Bangsa;
831;Press,;
831;Medan,;
831;2002;
831;Barda;B-per
831;Nawawi;I-per
831;Arief,;I-per
831;Masalah;
831;Penegakan;
831;Hukum;
831;dan;
831;Kebijakan;
